0.3025	-0.0710	0.3292	2
0.7973	-0.9178	0.3330	2
0.0751	-1.1725	0.3261	2
0.9354	0.0638	0.3298	2
0.1446	-1.3268	0.3247	2
-0.2793	-0.2627	0.3285	2
1.1225	-0.8533	0.3331	2
1.1708	-0.5819	0.3329	2
0.9648	-0.6513	0.3307	2
0.8014	-0.3669	0.3277	2
0.4485	-1.4032	0.3278	2
-0.3492	-1.9045	0.3107	2
-0.2871	1.1557	0.3258	2
0.2333	-0.7612	0.3274	2
0.5149	0.2590	0.3279	2
0.2669	0.3892	0.3265	2
1.0055	-0.9755	0.3324	2
0.5354	-0.0083	0.3330	2
0.5964	-0.4577	0.3268	2
0.6677	-0.8347	0.3279	2
0.7785	-1.5436	0.3287	2
0.6359	0.5352	0.3239	2
0.3153	-0.0453	0.3294	2
0.5638	0.0862	0.3317	2
0.8607	-0.3317	0.3298	2
0.8600	-0.3461	0.3289	2
0.2131	-1.2210	0.3251	2
0.0103	-1.5546	0.3313	2
0.2387	-0.3328	0.3317	2
0.1597	0.1729	0.3317	2
0.3422	-0.3703	0.3329	2
0.8329	-0.1542	0.3300	2
0.2853	-0.5698	0.3307	2
0.5134	-0.0661	0.3329	2
0.7684	0.4966	0.3328	2
0.9575	0.9227	0.3240	2
0.1011	-1.3744	0.3226	2
0.0497	0.0932	0.3327	2
1.7536	-1.0359	0.3309	2
0.4166	-0.1581	0.3314	2
0.0386	-1.7800	0.3299	2
0.6471	0.2558	0.3267	2
-0.1165	-1.0641	0.3325	2
1.2960	-1.2233	0.3326	2
0.2522	-0.3344	0.3317	2
0.2323	0.2559	0.3286	2
0.2996	0.0040	0.3301	2
0.8390	0.2522	0.3329	2
0.3262	-0.0950	0.3283	2
0.3933	-0.8831	0.3008	2
0.3587	-1.4969	0.3220	2
0.2459	0.7655	0.3295	2
0.1042	-0.4455	0.3318	2
0.7738	-1.5512	0.3289	2
0.0416	0.4723	0.3260	2
1.1113	-1.1373	0.3327	2
0.5789	-0.6114	0.3251	2
0.7297	-0.3445	0.3274	2
0.3108	-0.8932	0.3158	2
0.3524	-0.7419	0.3098	2
0.6141	-0.4577	0.3269	2
0.5825	0.0660	0.3325	2
-0.4017	-1.9894	0.3103	2
-0.1634	-1.1280	0.3300	2
-0.2660	1.1140	0.3253	2
0.1170	-1.1190	0.3320	2
0.5564	-0.4557	0.3267	2
0.3036	-1.4550	0.3192	2
0.5585	-0.2123	0.3326	2
0.5456	-0.3611	0.3321	2
-0.2533	0.0068	0.3260	2
-0.3834	2.2673	0.3299	3
-1.7794	1.1948	0.3295	3
-1.4874	0.2166	0.3313	3
-1.2382	1.7564	0.3255	3
-1.0827	0.6794	0.3316	3
-1.3075	0.6238	0.3324	3
0.0010	-0.9205	0.3275	3
-0.9823	1.2549	0.3324	3
-1.3655	0.1465	0.3311	3
-1.3936	1.4271	0.3300	3
-1.6653	1.3299	0.3323	3
-1.1606	0.2003	0.3329	3
-0.7889	2.0588	0.3269	3
-0.3678	-1.0106	0.3303	3
-0.8770	-1.0152	0.3283	3
-0.5252	-0.0048	0.3288	3
-1.6329	0.7420	0.3311	3
-0.0448	2.1118	0.3202	3
-0.0403	-0.8053	0.3248	3
-1.6411	0.7687	0.3305	3
-1.7824	0.3635	0.3309	3
-1.6465	0.6147	0.3309	3
-0.7219	-1.1333	0.3253	3
-0.0380	1.5499	0.3190	3
-0.4942	1.6953	0.3318	3
-0.5620	1.8802	0.3297	3
-1.2207	-0.1374	0.3318	3
-0.1572	2.0556	0.3273	3
-1.7236	1.0017	0.3296	3
-2.0652	1.1110	0.3286	3
-0.5276	-1.1979	0.3287	3
-1.3789	1.2926	0.3301	3
-1.0667	1.3843	0.3331	3
-0.9758	1.3097	0.3320	3
-1.8210	1.0374	0.3278	3
-1.3067	0.0782	0.3309	3
-1.0602	-0.2984	0.3285	3
-1.6045	-0.3718	0.3285	3
-1.1706	0.4693	0.3317	3
-0.7826	-1.0131	0.3296	3
-1.0401	0.5863	0.3329	3
-1.5581	1.3235	0.3332	3
-1.2323	-0.8830	0.3257	3
-0.9657	-0.1323	0.3319	3
-1.0132	1.5905	0.3284	3
-0.1091	-1.9724	0.3321	3
-1.5454	-0.2995	0.3284	3
-1.6378	1.3855	0.3321	3
-1.0394	0.9911	0.3324	3
-1.5856	1.4514	0.3325	3
-1.3572	-0.7388	0.3277	3
-0.4278	-0.2386	0.3291	3
-0.3349	0.0705	0.3258	3
-0.6194	-0.8363	0.3288	3
-0.9699	-1.5089	0.3322	3
-1.5868	-0.6955	0.3278	3
-1.4750	0.0361	0.3304	3
-0.2627	2.1438	0.3302	3
-2.4039	0.1742	0.3276	3
-1.4778	1.3667	0.3324	3
-0.7056	1.5947	0.3321	3
-0.7093	-0.0276	0.3307	3
-1.6489	1.7075	0.3321	3
-1.3830	-0.1449	0.3300	3
-1.6140	1.1562	0.3305	3
-1.0400	1.1141	0.3332	3
-1.8008	-0.5118	0.3289	3
-0.5781	-0.3109	0.3306	3
-1.1766	0.7440	0.3324	3
-0.3514	0.6269	0.3284	3
-1.2570	0.6102	0.3327	3
-2.4647	0.1559	0.3277	3
-0.5597	-0.7819	0.3287	3
-1.5841	0.2418	0.3314	3
-0.7952	-1.1111	0.3277	3
-1.1365	0.0074	0.3333	3
-2.0341	0.7220	0.3270	3
-1.4838	1.5706	0.3331	3
-1.8123	0.0756	0.3309	3
-1.0163	-1.0025	0.3230	3
-1.1036	0.9949	0.3326	3
-0.7715	1.2317	0.3320	4
-1.3916	1.3508	0.3303	4
-0.8455	0.4355	0.3314	4
-1.3441	1.4491	0.3289	3
0.1157	-1.1993	0.3233	3
-1.1050	-0.0657	0.3319	3
-1.0761	0.5997	0.3324	3
-2.0454	0.2342	0.3330	3
-0.4024	-1.6205	0.3186	3
0.2489	1.6330	0.3319	3
-1.3123	1.8037	0.3261	3
-0.7938	1.0253	0.3319	3
-1.1620	-0.6916	0.3315	3
-1.2488	1.4926	0.3281	3
-0.3445	2.5639	0.3173	3
-2.0816	1.3819	0.3242	3
-1.6867	-0.9597	0.3269	3
-0.3417	1.9965	0.3323	3
-1.0382	1.0313	0.3330	3
0.1214	-0.2670	0.3332	3
-1.5934	-0.0833	0.3291	3
-1.5977	-0.0827	0.3292	3
-1.5801	-0.4909	0.3281	3
-1.2376	0.0446	0.3324	3
-1.1617	2.3561	0.3252	3
-1.3659	2.4963	0.3229	3
-1.0111	-0.4373	0.3282	3
-0.9769	-0.0882	0.3329	3
-1.1010	-0.6695	0.3309	3
-1.4133	0.1685	0.3312	3
-0.7531	-0.4128	0.3316	3
-0.3946	0.3833	0.3292	3
-1.4161	-0.2249	0.3301	3
-1.4579	0.8869	0.3316	3
-0.5735	-0.1584	0.3295	3
-1.4815	1.9207	0.3270	3
-0.7095	-0.5344	0.3328	3
-0.6554	1.8380	0.3286	3
-1.5113	1.3886	0.3323	3
-1.3551	0.9661	0.3332	3
-0.9786	0.8503	0.3329	3
-1.3774	1.2723	0.3301	3
-1.1532	-0.6338	0.3329	3
-1.7717	-0.5447	0.3288	3
-1.1433	0.6204	0.3321	3
-0.4961	-0.8114	0.3282	4
-0.5935	0.3450	0.3311	4
-1.1777	1.0779	0.3326	4
-0.5507	-0.1717	0.3294	4
-1.2559	0.2103	0.3333	4
-0.9077	0.7780	0.3316	4
-0.3897	-0.2475	0.3290	4
-0.3660	0.6127	0.3284	4
-0.7170	0.4362	0.3308	4
0.1697	-0.0395	0.3311	4
-0.4156	1.0505	0.3269	4
-0.4491	1.3194	0.3245	4
-0.9142	-0.0461	0.3330	4
-1.3465	0.5384	0.3321	4
-0.7311	1.4336	0.3317	4
-0.2841	0.8338	0.3272	4
-0.0149	-0.2355	0.3325	4
-0.7819	0.6688	0.3261	4
-1.2273	-0.5076	0.3326	4
-1.1213	0.0659	0.3327	4
0.1334	0.2596	0.3315	4
-0.7409	-0.7317	0.3300	4
-0.7328	0.1092	0.3314	4
-0.5164	1.4613	0.3280	4
-0.1205	-0.2168	0.3304	4
0.7877	-0.3868	0.3276	4
-0.2506	1.0238	0.3251	4
-0.7889	0.6374	0.3263	4
-1.0123	1.2223	0.3332	4
-1.4370	0.9090	0.3316	4
0.0103	-0.4419	0.3297	4
-0.0653	-0.8071	0.3224	4
-1.3151	1.0287	0.3329	4
-0.8070	0.5268	0.3250	4
0.3580	0.7888	0.3323	4
-0.1719	-0.5355	0.3279	4
-0.2729	1.1858	0.3259	4
-0.6337	0.4917	0.3270	4
-0.4498	-0.1063	0.3290	4
-0.2750	1.0587	0.3253	4
-0.3642	-0.4631	0.3291	4
0.1963	-0.3191	0.3317	4
-0.4081	1.2878	0.3237	4
-1.4277	1.5280	0.3321	4
-0.6513	0.5621	0.3289	4
0.4320	-0.4596	0.3312	4
-0.8539	-0.4796	0.3288	4
-0.4299	1.2194	0.3233	4
-1.9317	0.9183	0.3281	4
-0.7940	-0.6024	0.3308	4
-0.4571	0.9243	0.3277	4
-0.4340	1.3591	0.3244	4
-0.8168	-0.7250	0.3276	4
-0.8041	0.2275	0.3331	4
-0.4321	1.3877	0.3245	4
-0.0197	1.2845	0.3144	4
-0.3318	0.7350	0.3287	4
-0.0306	1.0829	0.3146	4
-1.2469	0.4651	0.3324	4
-0.9971	-0.1707	0.3303	4
-0.1185	0.2448	0.3278	4
-0.6488	-0.4700	0.3324	4
-0.0664	0.9445	0.3262	4
-0.8597	0.2196	0.3317	4
-0.7434	0.1172	0.3317	4
-0.1040	-0.3829	0.3296	4
-0.4466	2.4187	0.3266	4
-0.7365	0.6220	0.3223	4
-0.1269	0.3732	0.3303	4
-0.7642	1.0646	0.3314	4
-0.3788	0.0005	0.3267	4
0.6266	0.2668	0.3251	4
-0.6355	-0.2324	0.3280	4
-1.4931	0.4952	0.3331	4
-1.2412	0.7954	0.3310	4
-0.4718	0.6455	0.3292	4
-0.1013	1.3265	0.3199	4
-0.4225	1.1234	0.3270	4
0.2982	0.2440	0.3290	4
-0.3005	-0.4979	0.3288	4
0.0835	1.8112	0.3186	4
-0.4242	1.4503	0.3267	4
-0.7868	0.0050	0.3317	4
-0.0507	0.8423	0.3315	4
-0.4289	0.5692	0.3288	4
0.5340	-0.3183	0.3330	4
-0.2501	0.7814	0.3270	4
-1.4151	-0.0945	0.3291	4
-0.0897	1.1912	0.3218	4
-1.1620	-0.5798	0.3332	4
0.2064	0.3192	0.3279	4
-0.5792	-0.0949	0.3305	4
-0.5505	-0.1095	0.3302	4
-0.4479	0.6294	0.3290	4
-0.6663	-0.3935	0.3309	4
-1.2029	1.6953	0.3251	4
-0.8076	1.0586	0.3328	4
0.0781	0.5474	0.3281	4
-0.8252	0.5920	0.3276	4
-0.6335	0.2906	0.3315	4
-0.3978	1.3236	0.3239	4
-0.2828	0.5093	0.3281	4
-1.3336	0.1321	0.3315	4
-0.3356	-0.6527	0.3276	4
-1.4169	0.2279	0.3312	4
-0.1377	-0.4813	0.3296	4
-0.3466	0.1215	0.3283	4
-0.7057	1.3365	0.3320	4
-1.0626	1.1402	0.3333	4
-0.3935	0.7801	0.3292	4
-0.3929	-0.3656	0.3290	4
-0.4508	-0.1842	0.3291	4
-0.6988	0.4638	0.3295	4
-1.0742	1.1094	0.3333	4
-0.2023	0.6512	0.3294	4
-0.6216	0.9266	0.3288	4
-0.8001	0.0592	0.3331	4
-0.0817	2.0320	0.3240	4
-0.0027	0.8542	0.3324	4
-0.3885	1.2964	0.3236	4
-0.8890	-0.6165	0.3252	4
-0.3824	0.1106	0.3259	4
-0.7636	1.7615	0.3332	3
